1,1,0,0,0,0,0,0
1,1001,0,0,0,0,0,0
1,2001,0,0,0,0,0,0
1,3001,0,0,0,0,0,0
1,4001,0,0,0,0,0,0
1,5001,0,0,0,0,0,0
1,6001,0,0,0,0,0,0
1,7001,0,0,0,0,0,0
1,8001,0,0,0,0,0,0
1,9001,0,0,0,0,0,0
1,10001,0,0,0,0,0,0
1,11001,0,0,0,0,0,0
1,12001,0,0,0,0,0,0
1,13001,0,0,0,0,0,0
1,14001,0,0,0,0,0,0
1,15001,0,0,0,0,0,0
1,16001,0,0,0,0,0,0
1,17001,0,0,0,0,0,0
1,18001,0,0,0,0,0,0
1,19001,0,0,0,0,0,0
1,20001,0,0,0,0,0,0
1,21001,0,0,0,0,0,0
1,22001,0,0,0,0,0,0
1,23001,0,0,0,0,0,0
1,24001,0,0,0,0,0,0
1,25001,0,0,0,0,0,0
1,26001,0,0,0,0,0,0
1,27001,0,0,0,0,0,0
1,28001,0,0,0,0,0,0
1,29001,0,0,0,0,0,0
1,30001,0,0,0,0,0,0
1,31001,0,0,0,0,0,0
1,32001,0,0,0,0,0,0
1,33001,0,0,0,0,0,0
1,34001,0,0,0,0,0,0
1,35001,0,0,0,0,0,0
1,36001,0,0,0,0,0,0
1,37001,0,0,0,0,0,0
1,38001,0,0,0,0,0,0
1,39001,0,0,0,0,0,0
1,40001,0,0,0,0,0,0
1,41001,0,0,0,0,0,0
1,42001,0,0,0,0,0,0
1,43001,0,0,0,0,0,0
1,44001,0,0,0,0,0,0
1,45001,0,0,0,0,0,0
1,46001,0,0,0,0,0,0
1,47001,0,0,0,0,0,0
1,48001,0,0,0,0,0,0
1,49001,0,0,0,0,0,0
1,50001,0,0,0,0,0,0
1,51001,0,0,0,0,0,0
1,52001,0,0,0,0,0,0
1,53001,0,0,0,0,0,0
1,54001,0,0,0,0,0,0
1,55001,0,0,0,0,0,0
1,56001,0,0,0,0,0,0
1,57001,0,0,0,0,0,0
1,58001,0,0,0,0,0,0
1,59001,0,0,0,0,0,0
1,60001,0,0,0,0,0,0
1,61001,0,0,0,0,0,0
1,62001,0,0,0,0,0,0
1,63001,0,0,0,0,0,0
1,64001,0,0,0,0,0,0
1,65001,0,0,0,0,0,0
1,66001,0,0,0,0,0,0
1,67001,0,0,0,0,0,0
1,68001,0,0,0,0,0,0
1,69001,0,0,0,0,0,0
1,70001,0,0,0,0,0,0
1,71001,0,0,0,0,0,0
1,72001,0,0,0,0,0,0
1,73001,0,0,0,0,0,0
1,74001,0,0,0,0,0,0
1,75001,0,0,0,0,0,0
1,76001,0,0,0,0,0,0
1,77001,0,0,0,0,0,0
1,78001,0,0,0,0,0,0
1,79001,0,0,0,0,0,0
1,80001,0,0,0,0,0,0
1,81001,0,0,0,0,0,0
1,82001,0,0,0,0,0,0
1,83001,0,0,0,0,0,0
1,84001,0,0,0,0,0,0
1,85001,0,0,0,0,0,0
1,86001,0,0,0,0,0,0
1,87001,0,0,0,0,0,0
1,88001,0,0,0,0,0,0
1,89001,0,0,0,0,0,0
1,90001,0,0,0,0,0,0
1,91001,0,0,0,0,0,0
1,92001,0,0,0,0,0,0
1,93001,0,0,0,0,0,0
1,94001,0,0,0,0,0,0
1,95001,0,0,0,0,0,0
1,96001,0,0,0,0,0,0
1,97001,0,0,0,0,0,0
1,98001,0,0,0,0,0,0
1,99001,0,0,0,0,0,0
1,100001,0,0,0,0,0,0
1,101001,0,0,0,0,0,0
1,102001,0,0,0,0,0,0
1,103001,0,0,0,0,0,0
1,104001,0,0,0,0,0,0
1,105001,0,0,0,0,0,0
1,106001,0,0,0,0,0,0
1,107001,0,0,0,0,0,0
1,108001,0,0,0,0,0,0
1,109001,0.25,0.0,0.0,0.0,0.0,0.0
1,110001,0,0,0,0,0,0
1,111001,0,0,0,0,0,0
1,112001,0,0,0,0,0,0
1,113001,0,0,0,0,0,0
1,114001,0,0,0,0,0,0
1,115001,0,0,0,0,0,0
1,116001,0,0,0,0,0,0
1,117001,0,0,0,0,0,0
1,118001,0,0,0,0,0,0
1,119001,0,0,0,0,0,0
1,120001,0,0,0,0,0,0
1,121001,0,0,0,0,0,0
1,122001,0,0,0,0,0,0
1,123001,0,0,0,0,0,0
1,124001,0.25,0.0,0.0,0.0,0.0,0.0
1,125001,0.25,0.0,0.0,0.0,0.0,0.0
1,126001,0,0,0,0,0,0
1,127001,0,0,0,0,0,0
1,128001,1.0,0.5,0.5,0.0,0.0,0.0
1,129001,0,0,0,0,0,0
1,130001,0,0,0,0,0,0
1,131001,0.5,0.0,0.0,0.0,0.0,0.0
1,132001,0,0,0,0,0,0
1,133001,0,0,0,0,0,0
1,134001,0.75,0.75,0.5,0.25,0.4,0.67
1,135001,0,0,0,0,0,0
1,136001,0,0,0,0,0,0
1,137001,0,0,0,0,0,0
1,138001,0,0,0,0,0,0
1,139001,0,0,0,0,0,0
1,140001,0.25,0.0,0.0,0.0,0.0,0.0
1,141001,0,0,0,0,0,0
1,142001,0,0,0,0,0,0
1,143001,0.75,0.25,0.0,0.0,0.0,0.0
1,144001,0,0,0,0,0,0
1,145001,0,0,0,0,0,0
1,146001,0,0,0,0,0,0
1,147001,0,0,0,0,0,0
1,148001,0,0,0,0,0,0
1,149001,0,0,0,0,0,0
1,150001,0,0,0,0,0,0
1,151001,0,0,0,0,0,0
1,152001,0,0,0,0,0,0
1,153001,0.25,0.0,0.0,0.0,0.0,0.0
1,154001,0,0,0,0,0,0
1,155001,0,0,0,0,0,0
1,156001,0,0,0,0,0,0
1,157001,0,0,0,0,0,0
1,158001,0,0,0,0,0,0
1,159001,0,0,0,0,0,0
1,160001,0.25,0.0,0.0,0.25,0.0,0.0
1,161001,0,0,0,0,0,0
1,162001,0,0,0,0,0,0
1,163001,0,0,0,0,0,0
1,164001,0,0,0,0,0,0
1,165001,0,0,0,0,0,0
1,166001,0.5,0.25,0.0,0.0,0.0,0.0
1,167001,0,0,0,0,0,0
1,168001,0,0,0,0,0,0
1,169001,0,0,0,0,0,0
1,170001,0,0,0,0,0,0
1,171001,0,0,0,0,0,0
1,172001,0.75,0.5,0.0,0.0,0.0,0.0
1,173001,0,0,0,0,0,0
1,174001,0,0,0,0,0,0
1,175001,0.25,0.0,0.0,0.0,0.0,0.0
1,176001,0,0,0,0,0,0
1,177001,0.25,0.0,0.0,0.0,0.0,0.0
1,178001,0,0,0,0,0,0
1,179001,0,0,0,0,0,0
1,180001,0,0,0,0,0,0
1,181001,0,0,0,0,0,0
1,182001,0.25,0.0,0.0,0.0,0.0,0.0
1,183001,0,0,0,0,0,0
1,184001,0,0,0,0,0,0
1,185001,0,0,0,0,0,0
1,186001,0,0,0,0,0,0
1,187001,0,0,0,0,0,0
1,188001,0,0,0,0,0,0
1,189001,0,0,0,0,0,0
1,190001,0,0,0,0,0,0
1,191001,0,0,0,0,0,0
1,192001,0,0,0,0,0,0
1,193001,0,0,0,0,0,0
1,194001,0,0,0,0,0,0
1,195001,0,0,0,0,0,0
1,196001,0,0,0,0,0,0
1,197001,0,0,0,0,0,0
1,198001,0,0,0,0,0,0
1,199001,0,0,0,0,0,0
1,200001,0,0,0,0,0,0
1,201001,0.75,0.75,0.25,0.25,0.0,0.0
1,202001,0,0,0,0,0,0
1,203001,0,0,0,0,0,0
1,204001,1.0,0.5,0.75,0.5,0.4,0.67
1,205001,0.5,0.0,0.0,0.0,0.0,0.0
1,206001,0,0,0,0,0,0
1,207001,0,0,0,0,0,0
1,208001,0,0,0,0,0,0
1,209001,0,0,0,0,0,0
1,210001,0,0,0,0,0,0
1,211001,0,0,0,0,0,0
1,212001,0,0,0,0,0,0
1,213001,0,0,0,0,0,0
1,214001,0,0,0,0,0,0
1,215001,0,0,0,0,0,0
1,216001,0,0,0,0,0,0
1,217001,0,0,0,0,0,0
1,218001,0,0,0,0,0,0
1,219001,0,0,0,0,0,0
1,220001,0.75,0.5,0.0,0.0,0.0,0.0
1,221001,0,0,0,0,0,0
1,222001,0.5,0.5,0.0,0.0,0.0,0.0
1,223001,0,0,0,0,0,0
1,224001,0.5,1.0,1.0,0.0,0.2,0.0
1,225001,0,0,0,0,0,0
1,226001,0.25,0.0,0.0,0.0,0.0,0.0
1,227001,0,0,0,0,0,0
1,228001,0.75,0.75,0.0,0.0,0.0,0.0
1,229001,0.5,0.75,0.25,0.0,0.0,0.67
1,230001,0,0,0,0,0,0
1,231001,0,0,0,0,0,0
1,232001,0,0,0,0,0,0
1,233001,0,0,0,0,0,0
1,234001,0,0,0,0,0,0
1,235001,0,0,0,0,0,0
1,236001,0.25,0.0,0.0,0.0,0.0,0.0
1,237001,0,0,0,0,0,0
1,238001,0,0,0,0,0,0
1,239001,0,0,0,0,0,0
1,240001,0,0,0,0,0,0
1,241001,0,0,0,0,0,0
1,242001,0,0,0,0,0,0
1,243001,0,0,0,0,0,0
1,244001,0,0,0,0,0,0
1,245001,0,0,0,0,0,0
1,246001,0,0,0,0,0,0
1,247001,0,0,0,0,0,0
1,248001,0.25,0.0,0.0,0.0,0.0,0.0
1,249001,0,0,0,0,0,0
1,250001,0,0,0,0,0,0
1,251001,0,0,0,0,0,0
1,252001,0,0,0,0,0,0
1,253001,0.75,0.75,1.0,0.25,0.0,0.33
1,254001,0,0,0,0,0,0
1,255001,0.75,0.0,0.0,0.0,0.0,0.0
1,256001,0,0,0,0,0,0
1,257001,0,0,0,0,0,0
1,258001,0,0,0,0,0,0
1,259001,0,0,0,0,0,0
1,260001,1.0,1.0,1.0,0.5,0.8,1.0
1,261001,0,0,0,0,0,0
1,262001,0.5,0.0,0.0,0.0,0.0,0.0
1,263001,0,0,0,0,0,0
1,264001,1.0,1.0,0.5,0.5,0.8,0.67
1,265001,0,0,0,0,0,0
1,266001,0,0,0,0,0,0
1,267001,0,0,0,0,0,0
1,268001,0,0,0,0,0,0
1,269001,0,0,0,0,0,0
1,270001,0,0,0,0,0,0
1,271001,0,0,0,0,0,0
1,272001,1.0,1.0,1.0,0.25,0.0,0.67
1,273001,0,0,0,0,0,0
1,274001,0.25,0.0,0.0,0.0,0.0,0.0
1,275001,0,0,0,0,0,0
1,276001,0,0,0,0,0,0
1,277001,0,0,0,0,0,0
1,278001,0,0,0,0,0,0
1,279001,0.25,0.0,0.0,0.0,0.0,0.0
1,280001,1.0,1.0,0.25,0.25,0.2,1.0
1,281001,0,0,0,0,0,0
